question,answer,contexts,latency_seconds
is there no way to get a domain name and set up a simple website for free,I don't know.,"[""credibility. By purchasing a plan, you can replace your free Wix domain with a custom domain name, like this: www.mystunningwebsite.comLearn more about Wix's free web hosting."", 'o create a custom web address, by purchasing a Premium\xa0or\xa0Studio\xa0site plan and connecting a custom domain. Your domain name is an important part of your unique brand. A custom domain gives your site a more professional look and can make your website easier to find.\xa0Changing your site URL prefixYou can change your site prefix at any time from your account settings. This updates the first part of your free site URL (siteprefix.wixsite.com/siteaddress).To change your site URL prefix:\nGo to Account Settings\xa0in your Wix account. Click the Site URL prefix field.\nEdit your Site URL prefix. Click Save.Changing your site addressYou can change your site address directly from your site dashboard. This updates the last part of your free site URL (siteprefix.wixsite.com/siteaddress).To change your site']",6.622812747955322
Can guests post or upload content on a Wix site without being members?,Guests cannot post or upload content on a Wix site without being members.,"['Wix Forum Request: Allowing Guests to Post Anonymously in Wix Forum\nCurrently, forum visitors must sign up and log in to contribute a post to a Wix Forum.\xa0We are always working to update and improve our products, and your feedback is hugely appreciated.', 'Wix Terms of Use\nWix users can upload songs, images, text and SWF files.The nature of the content users choose to upload to their website is their responsibility.Like any other website in the world, a website created through Wix is subject to international law.Keep in mind that if you use content/creations of any kind, you will need to consult the copyright owner first and get their approval.\n\n        Click to see Terms of Use for Wix.com\n    \n\n\n        See Terms of Use\n      \n\n']",5.844668388366699
how long will it take to approve my number after I resubmit my registration,"I don't know. 

You need to confirm your contact information within the first 14 days if you haven't already done so for an active domain, and up to 48 hours if a domain is deactivated.","['be confirmed if my domain was deactivated?If your domain was deactivated, it may take up to 48 hours for your domain to propagate once you confirm your contact information.\xa0', "" contact email address? Your domain will be deactivated if you don't confirm your contact information within the first 14 days. An email is sent up to 4 times before the domain is deactivated.Can I use a custom email connected to the domain I am confirming, as the domain contact email? You may be using a custom mailbox which is connected to the domain you're confirming. If so, be aware that, if your domain goes offline due to the contact email not being confirmed, your mailbox also goes offline. If this happens, we are unable to resend you another confirmation email. For this reason, we recommend using a free, generic email, such as gmail.How long does it take for my domain contact email to be confirmed if my domain was deactivated?If your domain was deactivated, it may take up to 48 hours""]",8.455455780029297
how to apply an upgraded plan to the correct domain,"To apply an upgraded plan to the correct domain, you need to select the site that was assigned the original plan on the dashboard of the original site and then reassign the domain to that site.","['ect the canceled plan. Click Assign to a different site next to Assigned to:. Click Assign next to the duplicate site.   Upgrade the original site to the plan of your choice:\n    \nGo to the dashboard of the original site. Click Upgrade at the top of the dashboard. Click Select under the plan you want to purchase. Follow the steps to complete the purchase.   Assign your domain back to your original site:\n    \nGo to the Domains page. Click the Domain Actions icon \xa0next to the domain you want to reassign. Click Assign to a site. Select the site you wish to assign the domain to (your original site, not the duplicate). Click Next. Click Assign.  FAQs:Read this article for frequently asked questions about changing your plan.Video tutorial\n', ""to reassign. Select Assign to a different site. Select the checkbox next to the relevant Studio site.\nNote: The site must be in the same workspace as the plan you've chosen to reassign.\nClick Next. Click Compare Plans.\nNote: To upgrade the site, you'll need to select a plan that offers more features than the current plan. Click Select under your new Studio plan. Choose your subscription period and click Continue to Checkout. Enter your payment details and click Submit Purchase.Credit from your current planAny remaining credit from your old Premium plan is deducted from the price of your new upgrade during the purchase process. The credit is deducted after any discounts from a coupon or seasonal sale are applied.Note:The credit is only applied if you purchased the original plan in the same ""]",7.309206247329712
can I get a refund on the domain,I don't know.,"['Refund Policy for Wix Domains\nWix domain purchases are separate from Premium or Studio site plan purchases, and therefore do not have a 14-day money-back guarantee.\xa0If you feel that you deserve a refund, see further information about refunds. Alternatively, you can contact Customer Care to tell us why and we will review your request.Note:If you no longer wish to keep the domain you purchased, you can cancel your subscription by turning off the auto renewal process. The domain will expire on the next renewal date.\xa0', ""site to be made public, you can add a\xa0Coming Soon (landing page)\xa0page and hide the rest of your site.Does the refund policy apply to domains and business emails?No, Wix domain purchases are separate from plan purchases. Domain purchases do not have a 14-day money back guarantee. If you feel that you deserve a refund, contact us and we'll review your request.Note: If you no longer wish to keep the domain you purchased, you can cancel your subscription by\xa0turning off the auto renewal process. The domain will expire on the next renewal date.\xa0I've canceled my site plan, but it is still active. Why is this? In this case, you may have canceled beyond the 14-day money back period. If you've canceled within the first 14 days, the site plan and its benefits are immediately deactivated. \nIf you canc""]",5.9553937911987305
how can I downgrade my email plan and pay for one email instead of two,"You cannot downgrade your business email plan from 300 emails to one. The maximum number of business emails you can buy is up to 300, but you must purchase them in groups of 20 per transaction, as mentioned in the context. Therefore, it's not possible to downgrade and pay for just one email instead of two.","['tunningwebsite.com. If you have already purchased a Google Workspace email, you can also purchase additional emails for the same domain.\xa0Can I change my business email plan to a different plan?Yes. If, at a later date, you decide you need additional storage or features, you can upgrade your Workspace plan whenever you need to.\n\nNote: At the moment, Wix only supports upgrades to higher-tier plans.Is there any limit on the amount of business emails I can buy? You can buy up to 300 business emails, but you can only purchase 20 per transaction. For example, if you want to have 100 business emails, you need to purchase 20 at a time - so you would need to make five transactions.What can I do if I am experiencing issues with the authentication process? After submitting your purchase, your bank ma', 'Pricing Plans Request: Ability to Switch Plans\nCurrently, it is not possible to switch a client from one plan to another one.Workaround:However, you can do one of the following:\nCancel the existing plan and manually add your client to a new plan. Have your customer cancel their plan and then have them purchase a new plan online.We are always working to update and improve our products, and your feedback is hugely appreciated.']",11.265187740325928
Can I get a refund for a domain purchased through Wix?,"You can cancel your subscription to transfer the domain and receive a refund for any applicable transfer payments, but you won't be eligible for a full refund of the original purchase price.","['Refund Policy for Wix Domains\nWix domain purchases are separate from Premium or Studio site plan purchases, and therefore do not have a 14-day money-back guarantee.\xa0If you feel that you deserve a refund, see further information about refunds. Alternatively, you can contact Customer Care to tell us why and we will review your request.Note:If you no longer wish to keep the domain you purchased, you can cancel your subscription by turning off the auto renewal process. The domain will expire on the next renewal date.\xa0', ""to cancel your domain transfer to Wix.\xa0When the domain transfer appears as 'failed' in your Wix account, you will automatically be refunded for all transfer payments. Please allow up to 20 days for this refund to appear in your bank statement.\xa0""]",4.577817916870117
how do i transfer ownership of a website in wix,You need to create a duplicate of your original website before transferring it to someone else. This allows you to keep the original version and also provides an option for the new site owner to make changes without affecting your own site.,"[""Accepting Transferred Site Ownership\nWhen someone transfers a site to you, you'll receive an email with a link to accept the transfer. If the transferred site has Premium services (e.g. a Premium plan, domain etc.), you'll be asked to enter your billing information for future renewals of those services.In this article:\nAccepting site ownership Frequently asked questions (FAQs)Accepting site ownershipSite ownership must be accepted in the Wix account associated with the email address that the site was transferred to. If you do not have a Wix account with this email address, you can create one.To accept site ownership:Check your email account for an email with the subject line Wix Website is Being Transferred to You.Click Accept Transfer in the email and sign in to your Wix account (if you a"", ""Transferring a Copy of Your Site to Another Wix Account\nIf you are creating a site for someone else. and want to transfer it to their account, you can make a copy to keep in your own account so that you don't lose the original version. If the new site owner makes any changes to the site in their account, it won't affect the original site in your account.When you transfer ownership, you can choose to keep your current role to assist the new site owner further.\xa0Important:When you duplicate your site, sensitive information such as contacts, orders, invoices are not copied over. Learn more about duplicating your site.To transfer a site and keep a copy:During the transfer process you transfer a site to another site owner, you can make a copy of the site during the process to keep in your You ca""]",11.460610389709473
Can I start accepting payments on my site while my Wix Payments account is still under verification?,I don't know.,"['e content. In some cases, we may need your cooperation in order to complete the verification process. From the time of the first transaction on your site, you have 30 days to complete your account setup or verification process. If you do not complete these processes within 30 days, your Wix Payments account will be suspended and you will not be able to accept payments through your site.\xa0ActiveYou have connected your Wix Payments account and your site is accepting payments. You are all set to receive weekly payouts to your bank account when applicable. \n\nNote: After your account is active, you may still be required to go through the verification process.\xa0SuspendedYou have not completed account setup or verification process within 30 days as required. You can reactivate your account by compl', ""Wix Payments Verification Process\nImportant:Wix Payments is not yet available to all users.You can start accepting payments on your site using Wix Payments almost immediately. However,\xa0 we need to verify your identity before your account can be fully activated.\xa0To verify your identity:\nFor an individual account: You must complete your Wix Payments account setup within the same country as your bank is located.\xa0 For a business account: The country where your company is registered must match the country where your company's bank is located. This must be the same country in which you complete your Wix Payments account setup. For a sole proprietor (United Kingdom): The country where your company is registered must match the country where your company's bank is located. This must be the same cou""]",10.952304124832153
"I am inquiring about purchasing the yearly premium plan for $17.00, which includes a free domain for 1 year. However, the voucher does not show up at checkout. Do I need to purchase the plan first and then will the voucher be available to activate?","You can try checking the Premium Vouchers page in your Wix account to see if you have received a voucher as a promotional gift for purchasing a yearly or multi-year Premium or Studio plan. If you don't have one, you can still apply the free domain voucher retroactively or get a refund for your domain name by contacting Wix support.","['sed a monthly plan:\xa0The free domain voucher is offered as a gift with the purchase of selected site plans with a billing cycle of 1 year or longer. Monthly plans do not offer the free domain voucher.\xa0 You purchased your domain name before you purchased an site plan:\xa0If you purchased your domain name prior to purchasing your plan, it is not possible to apply the voucher retroactively or get a refund for the domain. If you received the voucher and already have a domain name, you can use it to get another domain name for free.\xa0 Additional Features:\xa0The free domain voucher applies to the first year of domain registration for a new domain. It does not include domain privacy or additional years of domain registration. You can still use the domain voucher to cover part of the cost while purchasin', 'About Your Free Domain Voucher\nAs a promotional gift, you receive a 1 year free domain voucher with the initial purchase of selected yearly or multi-year Premium or Studio plans.Where can I view my vouchers?Go to the Premium Vouchers page in your Wix account to see and claim your vouchers.\xa0Note:This voucher is only included with the first-time purchase of a site plan. It is not included when renewing a plan or upgrading an existing plan. The voucher is included when changing your subscription period from monthly to yearly.Claiming the voucherThe\xa01 year free domain voucher\xa0enables you to claim a free domain for one year. The voucher is valid for two months from the date that you purchased your plan.\xa0Tip:You can check the expiration date of your voucher in the Premium Vouchers section of you']",8.624938249588013
I'm want to know how much it would cost to upgrade my email plan.,"You need to upgrade your email marketing plan. To find out the current pricing, you can click on the ""Request: Additional Email Notifications for Pricing Plan Customers"" link and compare the different plans to see which one is right for your business. However, I don't know the specific price of your current plan.","[""Email Marketing: Upgrading Your Email Marketing Plan\nTo get access to more email marketing features upgrade your email marketing plan and choose the package that works for your business.To upgrade your email marketing plan:\nGo to Email Marketing\xa0in your site's dashboard. Under Monthly Balance click Upgrade. Choose a plan that works best for you and checkout.Want to compare plans before upgrading?Compare the different email marketing plans to see which is right for your business. Choose your plan by the number of emails you’re planning to send a month and any additional features you are interested in.\xa0"", 'Pricing Plans Request: Additional Email Notifications for Pricing Plan Customers\nCurrently, customers receive a confirmation email after they purchase their plan. They do not receive additional email notifications such as renewal reminders, notifications about changes etc.We are always working to update and improve our products, and your feedback is hugely appreciated.']",5.728710174560547
I want to know if the Wix store function work for selling services instead of just physical goods,"I don't know. The context provided only mentions selling physical or digital products, and there is no mention of selling services.","[' bookings, services, coaching, consultations and more. Wix Stores reports focus on purchases and transactions made if you have an online store.', 'Wix Stores: An Overview of Store Features\nWix Stores is an eCommerce platform that offers you tons of exciting features to help you create a stunning and professional online store.We are constantly improving the Wix Stores and adding new options. Take a look at some of the things you can do.Sell your productsYou can offer up to 50,000 products in your online store.\xa0Sell physical or digital products, increase revenue with product subscriptions, connect the right payment method for your business, and start taking secure payments online.\nSell digital products Sell product subscriptions Sell gift cards Display different images for each product option Display product videos Connect multiple payment methods Let customers pay in installments Import store products from other platformsSell dropship']",4.421578407287598
How can I add discounts to my service prices when customers pay for a plan?,"To add discounts to your service prices when customers pay for a plan, you need to select the ""Per session"" option from the Price type drop-down in the Price & payment section. This will allow clients to book sessions and pay either per session or with a membership or package, giving them more flexibility when paying.","[' one. Scroll down to the Price and Payment section. Choose the relevant price option in the Price type drop-down:\n    \nFixed Price: Set a standard price for the service. No Fee: Choose this option for free service. Varied prices: Create different price options depending on either the client type or the staff member.\nNote:\xa0This feature is not available for everyone yet.\xa0 Custom Price: Describe how you charge for the service, for example, ""Price negotiable"".   Click Create New Plan next to Pricing Plans (Memberships & Packages). Click Package.\xa0 Click Next.\xa0 Enter the plan name and description. Choose the services included in the package:\n    \nClick the What services are included? drop-down.\xa0 Select the checkbox next to the relevant services.\nTip: Click Select All Services to create an all-in', 'You can also offer discounts by including the appointment in a package or membership.\xa0Let your clients pay per session, with a membership plan or package, or have both options to give clients more flexibility when paying.To set your price & payment details:\nScroll down to the Price & payment section.\xa0 Select the relevant option under Choose how clients can pay for this service:\n\nPer session: Clients pay for sessions based on the price you set. With a plan: Clients buy a membership or package to book sessions. Per session or with a plan: Clients pay either per session or with a membership or package.\xa0   Depending on the payment method you chose, follow the steps to set it up:Per sessionSelect the relevant pricing option from the Price type drop-down:\nFixed price: A set amount you choose:\n  ']",7.897958993911743
Can you help me understand how to enable guest checkout for my pricing plans on Wix?,I don't know.,"['included? section.\nTap Save. Tap Save to save the pricing plan.Offering access to eventsOffer discounts on event tickets to guests who purchase a membership plan.Note:Before you start, create the relevant events.\xa0To offer access to events:\nIf you have not done so already, create the pricing plan and save your changes.\xa0 Go to your site in the\xa0Wix app. Tap\xa0Manage\xa0\xa0at the bottom. Tap Catalog. Tap\xa0Pricing Plans. Tap to select a plan. Tap Edit Plan. Scroll down to the Connect Benefits section. Tap Connect Events.\nTap to select the events you want to connect. For each event, enter the discount amount (e.g. 25%) and enter the maximum number of tickets a guest can apply the discount to. Tap Done. Tap Save.Offering access to online programsUsing the Online Programs app, you can create programs with', ""ey need to set up a password to join your site as a paid member, if they have not done so already.\xa0To manually add a plan that a client purchased:\nGo to your site in the\xa0Wix app. Tap\xa0Manage\xa0\xa0at the bottom.\xa0 Tap\xa0Pricing Plans under Catalog. Tap the More Actions icon \xa0at the top right.\xa0 Tap Sell a pricing plan. Select an existing client or add a new one:\xa0\n    \nSelect an existing client:\xa0Tap to select an existing client. \xa0 Add a new client:\n\nTap + Add New Contact at the bottom. Enter the new contact's details. Tap Save.     Select a plan and tap Next. (Optional) Tap the date next to Valid from to edit the start date. Tap Collect Payment. Select Mark as paid / Mark as unpaid and tap Next. Tap Confirm in the pop-up.Notes: \nYour clients can also purchase membership plans and packages themselves ""]",5.899456024169922
How long will it take for my products to show up in a Wix Google Ads campaign?,I don't know. The answer is not provided in the context.,"[""Google Ads with Wix: Creating a Campaign\nCreate a Google Ads with Wix campaign by following a step-by-step process on your site's dashboard. Throughout the process, you'll find tips on creating the best converting ad content.After you launch your ad campaign, all the data is automatically synced to Google Ads in your Wix site's dashboard. It also syncs with Wix Analytics Marketing reports and Marketing Overview so you can see all your paid and organic marketing efforts in one place.Step 1 | Get your business ready to advertiseBefore you create a Google Ads campaign with Wix, make sure you've completed the following setup steps in order to make your site eligible.\nPublish your site.\xa0 Purchase a Premium plan.\xa0 Connect a custom domain.\xa0To check if your business is ready to advertise, go to Go"", ""Google Ads with Wix: About Google Ads Performance Max Shopping Campaigns\nNotes:\nGoogle Performance Max Shopping campaigns are for Wix Stores users only. This campaign option is only available once you have set up a Google Merchant Solutions account, listed your store products, and submitted them to Google.Get your products in front of millions of potential customers with a Google Ads Performance Max Shopping campaign. Performance Max ad campaigns display your product ads across all of Google's channels simultaneously including YouTube, Google Search and Google Shopping.Start by setting up a Google Merchant Solutions account and get your products listed and approved. Then return to the Google Ads tab in your site's dashboard to set your campaign language, location and budget before launchin""]",5.787248134613037
I need to know if more information is required for Wix payment verification status for my individual account.,You don't know.,"[""Wix Payments Verification Process\nImportant:Wix Payments is not yet available to all users.You can start accepting payments on your site using Wix Payments almost immediately. However,\xa0 we need to verify your identity before your account can be fully activated.\xa0To verify your identity:\nFor an individual account: You must complete your Wix Payments account setup within the same country as your bank is located.\xa0 For a business account: The country where your company is registered must match the country where your company's bank is located. This must be the same country in which you complete your Wix Payments account setup. For a sole proprietor (United Kingdom): The country where your company is registered must match the country where your company's bank is located. This must be the same cou"", 'et up my Wix Payments account?After submitting your details, you are required to go through a verification process.\xa0Can I switch between account types?How do I get help with the set up?Contact Wix Customer Care and we would be happy to assist.Video tutorialWatch the video below to learn more about setting up your Wix Payments account.\n']",4.5654120445251465
I need to know if more information is required for Wix payment verification status for my business account.,"For a business account, I don't know.","[""Wix Payments Verification Process\nImportant:Wix Payments is not yet available to all users.You can start accepting payments on your site using Wix Payments almost immediately. However,\xa0 we need to verify your identity before your account can be fully activated.\xa0To verify your identity:\nFor an individual account: You must complete your Wix Payments account setup within the same country as your bank is located.\xa0 For a business account: The country where your company is registered must match the country where your company's bank is located. This must be the same country in which you complete your Wix Payments account setup. For a sole proprietor (United Kingdom): The country where your company is registered must match the country where your company's bank is located. This must be the same cou"", ""Wix Payments: Verifying Your Employer Identification Number (EIN)\nNote:An EIN is required only in the United States.An Employer Identification Number (EIN) is issued for tax administration purposes. Employers in the United States are required by the Internal Revenue Service (IRS) to have an Employer Identification Number.\xa0Verifying Your EIN in Wix PaymentsWhen completing your Wix Payments account setup as a Partnership / LLC / Corporation / NGO, Wix Payments asks for your company's 9 digit Employer Identification Number.In addition, to verify your EIN, please make sure that you upload a copy of your EIN confirmation notice. Follow these guidelines to help your verification:\nThe company name should be visible and clear and should match the business details in your Wix Payments account The E""]",3.8228776454925537
"I need to renew my Premium Business plan after missing the renewal notice. I couldnt find the subscription under my account, but I want to proceed with purchasing a new Premium plan for my site.",You can unassign your Premium Business plan from your Wix account if you've missed the renewal notice and want to proceed with purchasing a new one.,"['lick Select under the new Premium plan.8. \xa0Choose your subscription period and click Select.9. \xa0Enter your payment details and click Submit Purchase.', 'Unassigning a Premium Plan from a Site\nYou can unassign a Premium plan from your site at any time. Unassigned plans can be assigned to another site in your account at any time.\xa0You can view your plan in the Unassigned Subscriptions section of your Wix account for easy access after you unassign it.If you reassign a Premium plan, the premium features (e.g. connecting a domain, removal of Wix ads) are removed from the original site.\xa0In this article, learn more about:\nUnassigning a Premium plan Frequently asked questions (FAQs)Unassigning a Premium plan\nGo to Premium Subscriptions in your Wix account. Click the More Actions icon  next to the relevant plan.\xa0 Click Unassign Plan.\nClick Unassign Plan in the pop-up to confirm.Already unassigned your Premium plan?Learn how to assign your plan to an']",5.952996015548706
I need to update the og:image for my entire site to ensure the correct image appears when the link is posted on social media. I also want to know if this will affect the image when the link is posted in an email or on Instagram.,"To update the og:image for your entire site, you need to open your site's settings, click General social image, and select an image or upload a new one. This will then be applied to all of your social media links, including Facebook, Twitter, LinkedIn, WhatsApp, Instagram, and iMessage.","[""Wix Editor Request: Customizing the Og:Image for Instagram, WhatsApp, and iMessage\nYour og:image from your site or page is displayed across all of your social networks. Currently, you cannot control the og:image on Instagram, Whatsapp, or iMessage. You can however, choose the og:image for Facebook, Twitter\xa0and LinkedIn.\xa0Tip:You can update the link preview image that Telegram uses by opening the Telegram Webpage Bot, clicking Start, and sending your page's URL.\xa0Learn more about Telegram link previewsWe are always working to update and improve our products, and your feedback is hugely appreciated.\xa0Tip:If your social networks are showing an old og:image and have not updated to your new image, click the relevant link for a solution: Facebook, Twitter, or LinkedIn."", ""lect Social share.\xa0\xa0\nClick Upload Image. Select an image or click + Upload Media to upload a new one. Click Add to Page. Publish your site.Did you know?You can also set the page's og:title and og:description from the Social share settings.Changing the og:image for a siteYou can also set one og:image for every page on your site to reinforce your brand, and provide a consistent sharing experience.\xa0To change the og:image for your whole site:\nOpen your site's settings. Click Website settings. Scroll down to General social image and click Upload Image. Select an image or click + Upload Media to upload a new one. Click Choose File to add it. Click Save at the top of the dashboard. Publish your site.FAQsSelect a question to learn more about og:images.Do my images need to be a specific size? Og:im""]",9.87148642539978
How can I add a personalized name to my automated emails? I was advised to use dynamic values for this.,"You can add a personalized name to your automated emails by using dynamic values or variables. You can select the value from the drop-down under ""Personalize"" in the Add section of your email template, and then enter the recipient's first name or other relevant information into the text box to display their name.","['a available for the variable selected (e.g. add ""valued customer"" in case the customer\'s name is unknown). Click Add.\xa0      \nWhen you\'ve finished customizing your email, click Save & Continue/Publish at the top right. (Optional) Click the More Actions drop-down and select Preview & test to generate a preview and send yourself a test version.\nClick\xa0Activate\xa0or Save to activate or save your automation.FAQsHere are some common questions about customizing automated emails:What is personalized content?Also known as dynamic values or variables, personalized content are pieces of code that display different information to each user based on their data. It can show your contacts personalized text (e.g. their name) or information related to your business relationship (e.g. price quote number, produ', "" the dynamic value. Click\xa0+ Personalize under the subject line and/or preview text.\xa0 Select the value from the drop-down (e.g. contact last name, contact birthday, etc.) (Optional) Write a fallback text in the text box.FAQsClick a question to learn more about using dynamic values.What is an example of using personalized content in an email?Some common examples of personalized content include the recipient's name or address.\xa0For example, insert the content [Contact First Name] in the email text 'Thanks for subscribing [Contact First Name]' to personalize the text to the name of the recipient.What is fallback text?If data for the personalized content is not available, the fallback text you enter appears in its place.\xa0For example, if you include your recipient's first name in the email title,""]",9.028246641159058
How can I add delivery information to my product page?,"You can add delivery information to your product page by:

* Selecting the ""Add Info Section"" button on your Thank You page
* Going to the ""Product"" section and creating a new info section for delivery information","[""can include specific contact details you need, a checkbox, drop-down or multi-choice field.To add a custom form:\nClick Select next to Collect additional info at checkout. Click + Create Form. Drag and drop the form field onto the page.\xa0Customize a Thank You pageAdd a message you display to customers after they purchase one of your plans. The message also includes a button, which can lead to your site's home page or any other page.To add a custom form:\nClick Edit next to Customize a Thank You page. Enter a title for your Thank You page. Add the message you want this page to display.\nTip: You can add links to direct customers to additional products, services or plans that may interest them. Enter your Button text. Choose where the button directs customers to:\n    \nHome Page: When they click "", 'content. Click\xa0Save.Adding linksYou can add links that direct to pages containing additional info about your product or policies. For example, you may want to display basic shipping information in the info section and also provide a link to a page with detailed shipping information.Linking options:You can link to hidden or live pages in your site. You can also link to any external page.To add links to an info section:\nHighlight any text. Click the\xa0Link\xa0icon\xa0.\nEnter the URL you want to link to. Click\xa0OK.Adding an Info Section to multiple productsTo save time, you can add the same info section to multiple products at the same time. Simply select the relevant products and create the info section as you would for a single product.To add info sections to multiple products at once:\nGo to Product']",8.011526823043823
I want to change the currency for my course.,"To change the currency for your course, you need to go to your site's dashboard, click the Settings tab on the left, click Language & region, and then select the Currency drop-down option under Regional Format.","[""ience can navigate and understand your content easily.To change your site's language:\nGo to Language & Region\xa0in your site's dashboard. Under\xa0Site Language, click the drop-down to select the default language people see on your site, emails and notifications. \nNote: If you have a multilingual site, click Go to Wix Multilingual to manage site languages.\xa0Setting your regional formatSetting the regional format changes how dates, numbers, and measurements appear on your site.To change your regional format:\nGo to Language & Region\xa0in your site's dashboard. Under\xa0Regional Format, click the drop-down to select your preferred region.\nNote: If you have a multilingual site, click Go to Wix Multilingual to manage regional formats.Changing your currencyChoosing the right currency for your site is cruci"", "" sell digital prints only. You also have the option to choose from over 20 different currencies when it comes to accepting payments for your digital prints.\xa0To change your currency when selling digital files only:\nGo to your site's dashboard. Click the Settings tab on the left. Click Language & region. Click the Currency drop-down and choose the currency you accept for payments and that people see on your site.\xa0 Click Got it.\xa0""]",6.865164279937744
I want to customize a booking form.,"To customize the buttons in your Booking Form, you need to go to Settings > Display > Layout. You can choose from three options for button color scheme, border width, opacity, and hover color.","['ling and color scheme for each text box in your form. Button: Customize the color, border width, opacity and hover color for the buttons in your form.\xa0\n  Text\nClick Text and edit the relevant text fields on your form using the available options.\nNote: Click Form, and then Booking Form to add or edit form fields.\n\n\nGo to your editor. Go to your Booking form page:\n    \nClick Pages \xa0on the left side of the editor. Click the Booking form page under Bookings Pages.   Click the Booking form element on your page. Click Settings.\xa0 Choose what you want to customize:\xa0LayoutClick Layout and customize the title alignment and spacing.Display\nClick Display and choose from the following options:\n    \nShow video conferencing badge: Enable the toggle\xa0to show that you offer your services online. Default pay', ""lt booking form to all your services, you can create a custom booking form for individual services. \xa0Before you begin:Learn more about creating custom fields for your form if you require more detailed or specific information from your clients before they attend your services.To setup a custom form for a service:\nGo to Bookings Form in your site's dashboard. Create a new service or edit an existing one. Scroll down to the bottom and click the Expand icon \xa0next to Additional Settings. Click Custom booking form. \xa0 Give the custom form a title.\xa0 Add or remove the relevant fields for the service. Click Save Form.Step 3 | Customize the design of your formsYou can customize the layout, display design and text of your booking forms to suit your site and your brand. Keeping the design and layout as""]",8.03963565826416
I want to delete other payment methods and keep Square as my only payment processor.,You need to remove the other payment methods (Square 2CheckOut PayU) from your Accepting Payments setup.,"['all the payment methods:\n    \nClick Manage Account under the relevant payment method. Click Disconnect Account.   Begin your Accepting Payments setup again, remembering to enter your current business location.', 'Request: Allowing Customers to Save Credit Card Details (Square, 2CheckOut, PayU)\nCurrently, most of our payment providers allow your customers to save their credit card details for future payments. This option is not available to customers if you’re using:\nSquare 2CheckOut PayUYou can change your payment provider to one that does support this option. See what payment providers are available in your region.We are always working to update and improve our products, and your feedback is greatly appreciated.']",4.5811989307403564
I want to know how to do tests with orders in Wix Stores.,"To test orders in Wix Stores, you need to set up your site in a way that allows you to run through checkout without it being available to customers. You can do this by going to the Members Area of your site and selecting a store product before making a test purchase. This will allow you to test the checkout process without affecting actual customer orders.","[""Previewing the Checkout Process\nImportant:Placing a test order is possible only with Wix Stores or Wix Restaurants Orders (New).You can preview the checkout process before you launch your online store. This lets you view what customers will see when they make a purchase.In this article, learn more about:\nPreviewing the checkout process FAQsPreviewing the checkout processBefore you go ahead and make a test purchase, set up your site in a way that allows you to run through checkout without it being available to customers. Then, you can test the process by logging in to your site's Members Area and selecting a store product.\xa0Notes:\nOnly the site owner can preview the checkout process, not site Admins or people with other roles & permissions. It's not currently possible to preview the checkout"", ""g up a mobile point of sale.Step 7 | Handling store ordersAfter members start making purchases, it's time to handle the incoming store orders. This can include adding a tracking number, marking the order as paid and fulfilled, and shipping the order. \xa0To handle store orders:\nGo to your site in the\xa0Wix app. Tap\xa0Sales.\xa0 Tap\xa0Orders. Tap the relevant order. Handle the order.Want to learn more?Check out the full course on Wix Learn about selling custom merchandise.\xa0""]",8.977998495101929
I want to know where to find Marketing Integrations in my sites dashboard to connect tools like Google Tag Manager and Google Analytics.,"You can find the Marketing Integrations tool in your site's dashboard, specifically under ""Site integrations"" or ""Marketing Integrations"".","["" looking for?If there are apps you'd like to add which aren't displayed in Marketing Integrations, there are alternative ways to add them. Learn more"", ""Adding Apps that are Not Available in Marketing Integrations\nWix Marketing Integrations Tool allows you to add apps such as Google Analytics and Facebook Pixel to your site. If there are apps you'd like to add which aren't displayed in Marketing Integrations or Wix App Market, there are alternative ways to add them.Learn about adding apps using:\nGoogle Tag Manager Custom code Velo development platformIntegrating apps with Google Tag ManagerWith Google Tag Manager, you can integrate many popular solutions, such as Crazy Egg, Hotjar, and Pinterest.\xa0Learn how to add Google Tag Manager to your siteIntegrate apps with custom codeMany popular applications provide a custom code snippet, which can be easily installed through your Wix dashboard.\xa0Learn moreWhen you get a code snippet from a third pa""]",5.886992931365967
